reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.83120161,42.95162665,0,0,156,193.9367624,2020/11/03 19:06:00+00,,,,,,,,,,,,,,,,,,,,,
-78.83117502,42.95162543,0,0,157,194.079853,2020/11/03 19:06:01+00,,,,,,,,,,,,,,,,,,,,,
-78.83113358,42.95162436,0,0,158,194.8031044,2020/11/03 19:06:03+00,,,,,,,,,,,,,,,,,,,,,
-78.83110223,42.95162092,0,0,159,193.8917743,2020/11/03 19:06:05+00,,,,,,,,,,,,,,,,,,,,,
-78.83106857,42.9516181,0,0,160,194.3543359,2020/11/03 19:06:07+00,,,,,,,,,,,,,,,,,,,,,
-78.83103995,42.95161821,0,0,161,194.3852209,2020/11/03 19:06:09+00,,,,,,,,,,,,,,,,,,,,,
-78.83099713,42.95161416,0,0,162,194.1011572,2020/11/03 19:06:11+00,,,,,,,,,,,,,,,,,,,,,
-78.83096894,42.95161478,0,0,163,194.1689012,2020/11/03 19:06:12+00,,,,,,,,,,,,,,,,,,,,,
-78.83093442,42.95161838,0,0,164,194.0623987,2020/11/03 19:06:14+00,,,,,,,,,,,,,,,,,,,,,
-78.83090027,42.95161771,0,0,165,194.4685052,2020/11/03 19:06:16+00,,,,,,,,,,,,,,,,,,,,,
-78.83086736,42.95161987,0,0,166,194.0026451,2020/11/03 19:06:18+00,,,,,,,,,,,,,,,,,,,,,
-78.83084227,42.95161818,0,0,167,194.0155779,2020/11/03 19:06:19+00,,,,,,,,,,,,,,,,,,,,,
-78.83081681,42.95161919,0,0,168,194.4586707,2020/11/03 19:06:20+00,,,,,,,,,,,,,,,,,,,,,
-78.83079083,42.95161866,0,0,169,194.2672861,2020/11/03 19:06:22+00,,,,,,,,,,,,,,,,,,,,,
-78.83075945,42.9516187,0,0,170,194.2802104,2020/11/03 19:06:24+00,,,,,,,,,,,,,,,,,,,,,
-78.83073295,42.9516177,0,0,171,194.9001022,2020/11/03 19:06:26+00,,,,,,,,,,,,,,,,,,,,,
-78.83069882,42.9516155,0,0,172,194.2296873,2020/11/03 19:06:28+00,,,,,,,,,,,,,,,,,,,,,
-78.83067128,42.95161502,0,0,173,195.0515358,2020/11/03 19:06:33+00,,,,,,,,,,,,,,,,,,,,,
-78.83064623,42.95161956,0,0,174,194.4360901,2020/11/03 19:06:35+00,,,,,,,,,,,,,,,,,,,,,
-78.8305992,42.95161748,0,0,175,194.7949073,2020/11/03 19:06:37+00,,,,,,,,,,,,,,,,,,,,,
-78.83057259,42.95161455,0,0,176,194.8066188,2020/11/03 19:06:39+00,,,,,,,,,,,,,,,,,,,,,
-78.83053522,42.95161359,0,0,177,194.9040285,2020/11/03 19:06:42+00,,,,,,,,,,,,,,,,,,,,,
-78.8305015,42.95160816,0,0,178,195.0480315,2020/11/03 19:06:44+00,,,,,,,,,,,,,,,,,,,,,
-78.83047492,42.95160824,0,0,179,194.7765393,2020/11/03 19:06:45+00,,,,,,,,,,,,,,,,,,,,,
-78.83044391,42.95160522,0,0,180,195.2394791,2020/11/03 19:06:47+00,,,,,,,,,,,,,,,,,,,,,
-78.83040829,42.95160703,0,0,181,195.1862747,2020/11/03 19:06:49+00,,,,,,,,,,,,,,,,,,,,,
-78.83037133,42.95161091,0,0,182,195.2534491,2020/11/03 19:06:51+00,,,,,,,,,,,,,,,,,,,,,
-78.83033525,42.95160827,0,0,183,195.2620249,2020/11/03 19:06:53+00,,,,,,,,,,,,,,,,,,,,,
-78.83030442,42.9516071,0,0,184,194.8406274,2020/11/03 19:06:55+00,,,,,,,,,,,,,,,,,,,,,
-78.83026571,42.95160533,0,0,185,194.6084073,2020/11/03 19:06:57+00,,,,,,,,,,,,,,,,,,,,,
-78.83023228,42.95160514,0,0,186,195.070592,2020/11/03 19:06:59+00,,,,,,,,,,,,,,,,,,,,,
-78.83023007,42.9516337,0,0,187,195.1011296,2020/11/03 19:07:04+00,,,,,,,,,,,,,,,,,,,,,
-78.83023012,42.95165623,0,0,188,195.082683,2020/11/03 19:07:06+00,,,,,,,,,,,,,,,,,,,,,
-78.8301991,42.95165871,0,0,189,194.9986707,2020/11/03 19:07:10+00,,,,,,,,,,,,,,,,,,,,,
-78.83016224,42.95165541,0,0,190,195.5799861,2020/11/03 19:07:13+00,,,,,,,,,,,,,,,,,,,,,
-78.8301229,42.95164626,0,0,191,194.5503037,2020/11/03 19:07:15+00,,,,,,,,,,,,,,,,,,,,,
-78.83009004,42.95163819,0,0,192,195.2929257,2020/11/03 19:07:17+00,,,,,,,,,,,,,,,,,,,,,
-78.83006103,42.95162779,0,0,193,194.3413758,2020/11/03 19:07:19+00,,,,,,,,,,,,,,,,,,,,,
-78.83003716,42.95162201,0,0,194,195.1770582,2020/11/03 19:07:21+00,,,,,,,,,,,,,,,,,,,,,
-78.83001277,42.95161982,0,0,195,195.2738069,2020/11/03 19:07:22+00,,,,,,,,,,,,,,,,,,,,,
-78.82998372,42.95162192,0,0,196,195.0272574,2020/11/03 19:07:23+00,,,,,,,,,,,,,,,,,,,,,
-78.82993705,42.95161652,0,0,197,195.2079281,2020/11/03 19:07:25+00,,,,,,,,,,,,,,,,,,,,,
-78.82990248,42.95161116,0,0,198,195.3865919,2020/11/03 19:07:27+00,,,,,,,,,,,,,,,,,,,,,
-78.82986718,42.95160939,0,0,199,195.2892377,2020/11/03 19:07:29+00,,,,,,,,,,,,,,,,,,,,,
-78.82984244,42.95160887,0,0,200,195.7142876,2020/11/03 19:07:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82980408,42.95161218,0,0,201,195.4929167,2020/11/03 19:07:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82974743,42.95161384,0,0,202,195.1971042,2020/11/03 19:07:34+00,,,,,,,,,,,,,,,,,,,,,
-78.82972258,42.95161155,0,0,203,195.3253293,2020/11/03 19:07:36+00,,,,,,,,,,,,,,,,,,,,,
-78.82969626,42.95160508,0,0,204,195.3215519,2020/11/03 19:07:38+00,,,,,,,,,,,,,,,,,,,,,
-78.82966459,42.95160423,0,0,205,195.6691007,2020/11/03 19:07:41+00,,,,,,,,,,,,,,,,,,,,,
-78.82968502,42.95162804,0,0,206,195.6060916,2020/11/03 19:07:46+00,,,,,,,,,,,,,,,,,,,,,
-78.82968178,42.9516616,0,0,207,195.5322258,2020/11/03 19:07:49+00,,,,,,,,,,,,,,,,,,,,,
-78.82967879,42.95169047,0,0,208,195.6387199,2020/11/03 19:07:52+00,,,,,,,,,,,,,,,,,,,,,
-78.82967105,42.95171335,0,0,209,195.4300995,2020/11/03 19:07:56+00,,,,,,,,,,,,,,,,,,,,,
-78.82967297,42.95173451,0,0,210,195.240142,2020/11/03 19:07:59+00,,,,,,,,,,,,,,,,,,,,,
-78.82964085,42.95173384,0,0,211,195.219296,2020/11/03 19:08:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82961356,42.95168628,0,0,212,194.9939697,2020/11/03 19:08:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82959665,42.951665,0,0,213,195.2076077,2020/11/03 19:08:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82955994,42.95163983,0,0,214,195.0865626,2020/11/03 19:08:07+00,,,,,,,,,,,,,,,,,,,,,
-78.82952915,42.9516327,0,0,215,195.3177696,2020/11/03 19:08:09+00,,,,,,,,,,,,,,,,,,,,,
-78.82950308,42.95163054,0,0,216,195.732936,2020/11/03 19:08:11+00,,,,,,,,,,,,,,,,,,,,,
-78.82947012,42.95162267,0,0,217,195.5226236,2020/11/03 19:08:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82944193,42.95161438,0,0,218,195.425518,2020/11/03 19:08:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82940638,42.95161446,0,0,219,195.7705928,2020/11/03 19:08:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82938156,42.95161029,0,0,220,195.4939105,2020/11/03 19:08:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82933806,42.95160681,0,0,221,195.8862218,2020/11/03 19:08:23+00,,,,,,,,,,,,,,,,,,,,,
-78.82929995,42.95160806,0,0,222,196.4168288,2020/11/03 19:08:25+00,,,,,,,,,,,,,,,,,,,,,
-78.82927486,42.95160551,0,0,223,196.0084931,2020/11/03 19:08:27+00,,,,,,,,,,,,,,,,,,,,,
-78.82924679,42.95159318,0,0,224,196.3308696,2020/11/03 19:08:29+00,,,,,,,,,,,,,,,,,,,,,
-78.82922207,42.95157052,0,0,225,196.5858463,2020/11/03 19:08:33+00,,,,,,,,,,,,,,,,,,,,,
-78.8292012,42.95155253,0,0,226,196.5074011,2020/11/03 19:08:36+00,,,,,,,,,,,,,,,,,,,,,
-78.82917682,42.95154715,0,0,227,196.2662088,2020/11/03 19:08:39+00,,,,,,,,,,,,,,,,,,,,,
-78.8291486,42.9515531,0,0,228,196.583421,2020/11/03 19:08:41+00,,,,,,,,,,,,,,,,,,,,,
-78.82911022,42.95155245,0,0,229,196.1728166,2020/11/03 19:08:43+00,,,,,,,,,,,,,,,,,,,,,
-78.82906742,42.95156533,0,0,230,196.3379713,2020/11/03 19:08:45+00,,,,,,,,,,,,,,,,,,,,,
-78.82904036,42.95157289,0,0,231,196.5889751,2020/11/03 19:08:48+00,,,,,,,,,,,,,,,,,,,,,
-78.82900067,42.95158505,0,0,232,196.2133026,2020/11/03 19:08:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82895973,42.95158517,0,0,233,197.0070037,2020/11/03 19:08:52+00,,,,,,,,,,,,,,,,,,,,,
-78.82892359,42.95158715,0,0,234,197.0172871,2020/11/03 19:08:55+00,,,,,,,,,,,,,,,,,,,,,
-78.82887878,42.95159463,0,0,235,197.5038064,2020/11/03 19:08:57+00,,,,,,,,,,,,,,,,,,,,,
-78.82885146,42.95159381,0,0,236,197.2618789,2020/11/03 19:08:59+00,,,,,,,,,,,,,,,,,,,,,
-78.82881543,42.95159719,0,0,237,197.4729228,2020/11/03 19:09:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82878592,42.95160401,0,0,238,197.7043593,2020/11/03 19:09:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82876314,42.95159649,0,0,239,197.4425517,2020/11/03 19:09:11+00,,,,,,,,,,,,,,,,,,,,,
-78.82872744,42.95159849,0,0,240,197.6152976,2020/11/03 19:09:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82869994,42.9515901,0,0,241,197.6573634,2020/11/03 19:09:19+00,,,,,,,,,,,,,,,,,,,,,
-78.82867291,42.95158374,0,0,242,197.6969185,2020/11/03 19:09:21+00,,,,,,,,,,,,,,,,,,,,,
-78.8286455,42.95158142,0,0,243,197.1216576,2020/11/03 19:09:23+00,,,,,,,,,,,,,,,,,,,,,
-78.82860888,42.95157884,0,0,244,196.9812029,2020/11/03 19:09:25+00,,,,,,,,,,,,,,,,,,,,,
-78.82856329,42.95157526,0,0,245,197.3132029,2020/11/03 19:09:28+00,,,,,,,,,,,,,,,,,,,,,
-78.8285215,42.951576,0,0,246,197.8812722,2020/11/03 19:09:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82848778,42.95157795,0,0,247,197.7642442,2020/11/03 19:09:32+00,,,,,,,,,,,,,,,,,,,,,
-78.8284638,42.95158348,0,0,248,197.812415,2020/11/03 19:09:33+00,,,,,,,,,,,,,,,,,,,,,
-78.8284303,42.9515795,0,0,249,197.8472231,2020/11/03 19:09:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82838901,42.95157182,0,0,250,197.5280424,2020/11/03 19:09:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82836275,42.95157321,0,0,251,197.3812847,2020/11/03 19:09:39+00,,,,,,,,,,,,,,,,,,,,,
-78.82832631,42.95156798,0,0,252,197.7436251,2020/11/03 19:09:41+00,,,,,,,,,,,,,,,,,,,,,
-78.8282891,42.9515607,0,0,253,197.5686439,2020/11/03 19:09:44+00,,,,,,,,,,,,,,,,,,,,,
-78.82826093,42.95156037,0,0,254,197.546273,2020/11/03 19:09:45+00,,,,,,,,,,,,,,,,,,,,,
-78.82822142,42.95156156,0,0,255,197.6766447,2020/11/03 19:09:48+00,,,,,,,,,,,,,,,,,,,,,
-78.8281802,42.95156274,0,0,256,197.7830262,2020/11/03 19:09:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82814229,42.95155925,0,0,257,197.7107039,2020/11/03 19:09:52+00,,,,,,,,,,,,,,,,,,,,,
-78.82810631,42.95156056,0,0,258,198.1090782,2020/11/03 19:09:54+00,,,,,,,,,,,,,,,,,,,,,
-78.8280831,42.95155324,0,0,259,198.6456484,2020/11/03 19:09:55+00,,,,,,,,,,,,,,,,,,,,,
-78.82805263,42.95155589,0,0,260,197.9957456,2020/11/03 19:09:57+00,,,,,,,,,,,,,,,,,,,,,
-78.82802732,42.95155426,0,0,261,198.1477046,2020/11/03 19:09:58+00,,,,,,,,,,,,,,,,,,,,,
-78.82798467,42.95155745,0,0,262,198.2108379,2020/11/03 19:10:00+00,,,,,,,,,,,,,,,,,,,,,
-78.82796048,42.95154735,0,0,263,197.8141208,2020/11/03 19:10:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82792525,42.9515551,0,0,264,199.101836,2020/11/03 19:10:03+00,,,,,,,,,,,,,,,,,,,,,
-78.82788096,42.95155206,0,0,265,198.4060957,2020/11/03 19:10:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82784426,42.95155364,0,0,266,198.5936141,2020/11/03 19:10:07+00,,,,,,,,,,,,,,,,,,,,,
-78.82780809,42.95155522,0,0,267,198.7516513,2020/11/03 19:10:09+00,,,,,,,,,,,,,,,,,,,,,
-78.82777872,42.95155199,0,0,268,199.0149091,2020/11/03 19:10:14+00,,,,,,,,,,,,,,,,,,,,,
-78.82773748,42.95154544,0,0,269,198.7144821,2020/11/03 19:10:16+00,,,,,,,,,,,,,,,,,,,,,
-78.82770658,42.95154898,0,0,270,199.2575916,2020/11/03 19:10:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82767028,42.9515519,0,0,271,198.7223863,2020/11/03 19:10:20+00,,,,,,,,,,,,,,,,,,,,,
-78.82761872,42.95155197,0,0,272,199.3471605,2020/11/03 19:10:22+00,,,,,,,,,,,,,,,,,,,,,
-78.82757131,42.95155619,0,0,273,198.7350749,2020/11/03 19:10:24+00,,,,,,,,,,,,,,,,,,,,,
-78.82754449,42.95155623,0,0,274,199.3928801,2020/11/03 19:10:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82751814,42.95155756,0,0,275,199.2682867,2020/11/03 19:10:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82748507,42.95156021,0,0,276,199.224007,2020/11/03 19:10:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82745211,42.9515615,0,0,277,199.1292721,2020/11/03 19:10:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82740413,42.95155616,0,0,278,200.0727165,2020/11/03 19:10:34+00,,,,,,,,,,,,,,,,,,,,,
-78.82737438,42.95155359,0,0,279,198.8942004,2020/11/03 19:10:36+00,,,,,,,,,,,,,,,,,,,,,
-78.82733417,42.95155845,0,0,280,199.1899699,2020/11/03 19:10:38+00,,,,,,,,,,,,,,,,,,,,,
-78.82731065,42.95154839,0,0,281,199.0373917,2020/11/03 19:10:40+00,,,,,,,,,,,,,,,,,,,,,
-78.82727704,42.95154752,0,0,282,199.4249279,2020/11/03 19:10:42+00,,,,,,,,,,,,,,,,,,,,,
-78.82723218,42.95154804,0,0,283,199.1997355,2020/11/03 19:10:44+00,,,,,,,,,,,,,,,,,,,,,
-78.82720386,42.95155095,0,0,284,199.2501242,2020/11/03 19:10:46+00,,,,,,,,,,,,,,,,,,,,,
-78.82715921,42.95155149,0,0,285,199.0721192,2020/11/03 19:10:49+00,,,,,,,,,,,,,,,,,,,,,
-78.82712665,42.95155212,0,0,286,199.1415291,2020/11/03 19:10:51+00,,,,,,,,,,,,,,,,,,,,,
-78.82710197,42.95155188,0,0,287,199.3282851,2020/11/03 19:10:53+00,,,,,,,,,,,,,,,,,,,,,
-78.82706531,42.95155063,0,0,288,199.4454646,2020/11/03 19:10:55+00,,,,,,,,,,,,,,,,,,,,,
-78.82702635,42.95155104,0,0,289,199.573955,2020/11/03 19:10:57+00,,,,,,,,,,,,,,,,,,,,,
-78.82697329,42.95154446,0,0,290,199.6847202,2020/11/03 19:10:59+00,,,,,,,,,,,,,,,,,,,,,
-78.8269332,42.95153617,0,0,291,199.5569338,2020/11/03 19:11:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82690806,42.9515339,0,0,292,200.7131643,2020/11/03 19:11:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82688471,42.95152565,0,0,293,199.4823969,2020/11/03 19:11:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82687583,42.95150734,0,0,294,200.112674,2020/11/03 19:11:06+00,,,,,,,,,,,,,,,,,,,,,
-78.82684323,42.95147601,0,0,295,200.8430351,2020/11/03 19:11:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82682822,42.95146034,0,0,296,200.3585933,2020/11/03 19:11:09+00,,,,,,,,,,,,,,,,,,,,,
-78.82681819,42.95143756,0,0,297,200.4702933,2020/11/03 19:11:11+00,,,,,,,,,,,,,,,,,,,,,
-78.82680317,42.95140857,0,0,298,201.4969275,2020/11/03 19:11:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82678809,42.95137495,0,0,299,201.4166895,2020/11/03 19:11:15+00,,,,,,,,,,,,,,,,,,,,,
-78.826782,42.95135341,0,0,300,201.3013202,2020/11/03 19:11:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8267767,42.95132876,0,0,301,200.6526964,2020/11/03 19:11:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82676511,42.95129493,0,0,302,201.5148352,2020/11/03 19:11:20+00,,,,,,,,,,,,,,,,,,,,,
-78.82676363,42.95127229,0,0,303,200.6581144,2020/11/03 19:11:21+00,,,,,,,,,,,,,,,,,,,,,
-78.8267616,42.95124128,0,0,304,201.4626292,2020/11/03 19:11:23+00,,,,,,,,,,,,,,,,,,,,,
-78.82675934,42.95121464,0,0,305,202.450736,2020/11/03 19:11:25+00,,,,,,,,,,,,,,,,,,,,,
-78.82675759,42.95119404,0,0,306,201.3389078,2020/11/03 19:11:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82675753,42.95116991,0,0,307,201.6441004,2020/11/03 19:11:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82675298,42.95115085,0,0,308,201.4438453,2020/11/03 19:11:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82677528,42.95113486,0,0,309,201.8848852,2020/11/03 19:11:34+00,,,,,,,,,,,,,,,,,,,,,
-78.82678838,42.95111457,0,0,310,201.7613939,2020/11/03 19:11:36+00,,,,,,,,,,,,,,,,,,,,,
-78.82680212,42.95109012,0,0,311,201.2464159,2020/11/03 19:11:39+00,,,,,,,,,,,,,,,,,,,,,
-78.82681224,42.95106155,0,0,312,201.9576617,2020/11/03 19:11:41+00,,,,,,,,,,,,,,,,,,,,,
-78.82681283,42.95103717,0,0,313,201.4786489,2020/11/03 19:11:43+00,,,,,,,,,,,,,,,,,,,,,
-78.82682363,42.95101902,0,0,314,201.7877345,2020/11/03 19:11:44+00,,,,,,,,,,,,,,,,,,,,,